# 2025-05-05 20:54:53
# 65a379ab274562b0a51ef68ec8f82942
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
1.116000000000000014e+01;1.075147663696986733e+01;2.371903064702288066e+00;1.013690058041533781e+00;4.532705922437445523e-01;4.275810188065555018e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.125000000000000000e+01;1.079691969898852477e+01;2.449580388632785599e+00;1.054920371973574689e+00;4.563547332829989145e-01;4.334270807382264223e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.133999999999999986e+01;1.083905720072684531e+01;2.529099751519504835e+00;1.095833910032473213e+00;4.492182004111393567e-01;4.392203676821379688e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.142999999999999972e+01;1.087797931045638578e+01;2.610240318590908881e+00;1.135779648047579471e+00;4.371453091153254533e-01;4.448911331610455377e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.151999999999999957e+01;1.091371531609366130e+01;2.692833784776415662e+00;1.174520065673232416e+00;4.226833914069532128e-01;4.503962983122826280e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.160999999999999943e+01;1.094632068812575731e+01;2.776713492651921911e+00;1.211862658500831635e+00;4.062600841997463519e-01;4.556953845380752099e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.169999999999999929e+01;1.097586503235579869e+01;2.861721112884381135e+00;1.247646880829186067e+00;3.881034068656123992e-01;4.607402742675329677e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.178999999999999915e+01;1.100239553410621163e+01;2.947717323401917611e+00;1.281721271736641299e+00;3.688713432695154282e-01;4.654768190636628944e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.187999999999999901e+01;1.102609949550584467e+01;3.034534827770781096e+00;1.314043722617698862e+00;3.491618493762835840e-01;4.698743788626051021e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.196999999999999886e+01;1.104710833303601270e+01;3.122044014842560333e+00;1.344570404624372273e+00;3.291242678467387606e-01;4.739105014208949029e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.205999999999999872e+01;1.106556236335311816e+01;3.210128394418611641e+00;1.373286090830111661e+00;3.087997895184440011e-01;4.775754518982334496e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.215000000000000036e+01;1.108155054927330418e+01;3.298694173156246467e+00;1.400154366737692335e+00;2.885668241818857283e-01;4.808608042265148264e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.224000000000000021e+01;1.109526019466602698e+01;3.387641051861935981e+00;1.425228119182851749e+00;2.689583188875674935e-01;4.837813301492952078e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.233000000000000007e+01;1.110686277652371068e+01;3.476887534683910541e+00;1.448566864137454502e+00;2.499035400697833254e-01;4.863567014941134303e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.241999999999999993e+01;1.111649159723603830e+01;3.566369197249309675e+00;1.470210756395412766e+00;2.311389998941937307e-01;4.886055207315492588e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.250999999999999979e+01;1.112424245167855119e+01;3.656033230783913623e+00;1.490171884118408840e+00;2.131179475148545777e-01;4.905441265750038582e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.259999999999999964e+01;1.113032367549813983e+01;3.745825986113684891e+00;1.508571986948086696e+00;1.960513835839101660e-01;4.922102245880411786e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.268999999999999950e+01;1.113485619426271356e+01;3.835710684944938720e+00;1.525461133163513061e+00;1.793537976915295928e-01;4.936286128087902902e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.277999999999999936e+01;1.113792795846565298e+01;3.925657285626821036e+00;1.540855670532561561e+00;1.634337722079415300e-01;4.948200523082892488e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.286999999999999922e+01;1.113972656774033965e+01;4.015638436857172699e+00;1.554879212160942714e+00;1.482972878289832153e-01;4.958205422885684222e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.295999999999999908e+01;1.114033623798338901e+01;4.105635740796651056e+00;1.567549182341778646e+00;1.335995739300539498e-01;4.966496557393925038e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.304999999999999893e+01;1.113988240263643625e+01;4.195634016626205387e+00;1.578927135468352283e+00;1.196791207338669949e-01;4.973322162789790113e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.313999999999999879e+01;1.113849825006345462e+01;4.285622971416376714e+00;1.589091424073874492e+00;1.061171774881852770e-01;4.978922612009809789e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.322999999999999865e+01;1.113625011424027100e+01;4.375594572929610848e+00;1.598028227416225633e+00;9.309439459043389320e-02;4.983437419459903595e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.332000000000000028e+01;1.113328972852692544e+01;4.465545617961180547e+00;1.605848415100153304e+00;8.054871578562838863e-02;4.987095550683586787e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.341000000000000014e+01;1.112968067591761567e+01;4.555473055406347171e+00;1.612526996257638956e+00;6.831309091617221441e-02;4.990001612645121654e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.350000000000000000e+01;1.112554846919285900e+01;4.645378007545619248e+00;1.618144771465064302e+00;5.649487017906551500e-02;4.992316404518801320e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.358999999999999986e+01;1.112097240575737978e+01;4.735261517407338694e+00;1.622696072889871388e+00;4.487791333423984952e-02;4.994131786202083312e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.367999999999999972e+01;1.111605445629190392e+01;4.825126996760371156e+00;1.626222795865227333e+00;3.354636368433538962e-02;4.995550572888785901e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.376999999999999957e+01;1.111088248336311679e+01;4.914978243721559004e+00;1.628734418353051439e+00;2.233811528214602049e-02;4.996646473285625056e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.385999999999999943e+01;1.110554779060355912e+01;5.004819991108808708e+00;1.630243656616013226e+00;1.129710851671639205e-02;4.997484158335678828e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.394999999999999929e+01;1.110013949572519465e+01;5.094657345516392155e+00;1.630767897886060247e+00;2.921292215560811201e-04;4.998116804457496620e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.403999999999999915e+01;1.109474696469591493e+01;5.184495645803248287e+00;1.630296239875892894e+00;-1.065145322088234536e-02;4.998582967199970639e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.412999999999999901e+01;1.108945638660206257e+01;5.274339998795831264e+00;1.628850636306301780e+00;-2.165431907561732316e-02;4.998916661037164921e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.421999999999999886e+01;1.108436185533630614e+01;5.364195660263123777e+00;1.626398462442281811e+00;-3.269063136606042974e-02;4.999136528395931478e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.430999999999999872e+01;1.107954345484077940e+01;5.454066530052861239e+00;1.622966322660410299e+00;-4.388958584986468736e-02;4.999260152466381335e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.439999999999999858e+01;1.107510664888122420e+01;5.543957003151871454e+00;1.618498336989306452e+00;-5.520618238757535323e-02;4.999291782792985472e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.449000000000000021e+01;1.107112117451488587e+01;5.633868585636988335e+00;1.613029209830646238e+00;-6.679741660657079194e-02;4.999240895648164873e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.458000000000000007e+01;1.106771248859786105e+01;5.723803817310766817e+00;1.606474802000124491e+00;-7.843041172434261910e-02;4.999106011851323750e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.466999999999999993e+01;1.106493734509033011e+01;5.813760767906430260e+00;1.598911735720264460e+00;-8.721840856834717215e-02;4.998892128314785133e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.475999999999999979e+01;1.106293232431114326e+01;5.903738128414659059e+00;1.590775488457821574e+00;-8.813252059759335566e-02;4.998583527963329942e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.484999999999999964e+01;1.106164552045642147e+01;5.993728662791528272e+00;1.583047882012698082e+00;-7.932241534981976372e-02;4.998159965806244109e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.493999999999999950e+01;1.106099353761349136e+01;6.083726137628745256e+00;1.576497453694853945e+00;-6.548238997260114047e-02;4.997574072944067858e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.502999999999999936e+01;1.106084577561206395e+01;6.173725899001730966e+00;1.571261051817629983e+00;-5.077664623985889136e-02;4.996771300745992406e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.511999999999999922e+01;1.106108328570711130e+01;6.263725530460150459e+00;1.567357657371680091e+00;-3.561107374615701815e-02;4.995687578966448328e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.520999999999999908e+01;1.106159011029189543e+01;6.353724081226085119e+00;1.564851058543322182e+00;-2.028307112304794657e-02;4.994235198058201597e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.529999999999999893e+01;1.106223400838104531e+01;6.443721774116546896e+00;1.563706704569531425e+00;-4.629692197687163002e-03;4.992341519094696700e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.538999999999999879e+01;1.106289180717047671e+01;6.533719368542130645e+00;1.564017713947738031e+00;1.141694416113914201e-02;4.989871687363788055e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.547999999999999865e+01;1.106343273796020199e+01;6.623717723210355679e+00;1.565761754518536719e+00;2.748913627227445033e-02;4.986709324483025618e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.557000000000000028e+01;1.106372971205112954e+01;6.713717185587602110e+00;1.568965758476747574e+00;4.414445981924863815e-02;4.982698229863053996e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.566000000000000014e+01;1.106363455536130758e+01;6.803717026848834060e+00;1.573707757286001652e+00;6.102776831424527870e-02;4.977611110664422966e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.575000000000000000e+01;1.106302885445356488e+01;6.893714791181364099e+00;1.579950756773311760e+00;7.804573619438137655e-02;4.971274756562882757e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.583999999999999986e+01;1.106176371819302773e+01;6.983705637547216405e+00;1.587755989800990086e+00;9.561330873256856933e-02;4.963411356386577822e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.592999999999999972e+01;1.105968843056394846e+01;7.073681284523511081e+00;1.597161152345174528e+00;1.132743336584010052e-01;4.953716430011877669e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.601999999999999957e+01;1.105668485915976618e+01;7.163630573630564768e+00;1.608145369859502516e+00;1.311343399467386206e-01;4.941931965868733734e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.610999999999999943e+01;1.105258668106979769e+01;7.253536560235454012e+00;1.620765333535587160e+00;1.494081136726510550e-01;4.927667719816914094e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.619999999999999929e+01;1.104724134208308506e+01;7.343376727578666774e+00;1.635038830320580061e+00;1.676106834769832687e-01;4.910542658787719006e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.628999999999999915e+01;1.104053393263953353e+01;7.433125229063703543e+00;1.650935256561444575e+00;1.857798143275175562e-01;4.890248664272053958e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.637999999999999901e+01;1.103229868417834680e+01;7.522746416780011991e+00;1.668479196899532724e+00;2.041331515278947961e-01;4.866352224186152320e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.646999999999999886e+01;1.102236638585754847e+01;7.612195028204901348e+00;1.687679223836465070e+00;2.221396498882519666e-01;4.838410144875944674e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.655999999999999872e+01;1.101064436247722256e+01;7.701426287490676259e+00;1.708464333879417651e+00;2.395694654221376396e-01;4.806175090816974027e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.664999999999999858e+01;1.099699317037973323e+01;7.790382969725954787e+00;1.730801727612449881e+00;2.567693620869224702e-01;4.769311844252199784e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.673999999999999844e+01;1.098121220937788323e+01;7.878986252112213151e+00;1.754682819055063625e+00;2.731658764987638932e-01;4.727377746116179225e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.682999999999999829e+01;1.096326122829159111e+01;7.967174710714112429e+00;1.779971585382227772e+00;2.882775821791909721e-01;4.680363805139418076e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.691999999999999815e+01;1.094303822196124543e+01;8.054870295802288638e+00;1.806572783847317787e+00;3.024789602690365342e-01;4.628171822283635883e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.700999999999999801e+01;1.092034839208534436e+01;8.141960015165292219e+00;1.834417798230653318e+00;3.152623809156835932e-01;4.570587916531563266e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.709999999999999787e+01;1.089520469197778496e+01;8.228372227038658338e+00;1.863320012412141402e+00;3.261521406859717587e-01;4.507954033865458676e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.718999999999999773e+01;1.086756054628773249e+01;8.314017840932644177e+00;1.893125183554128732e+00;3.354386403367630720e-01;4.440568771516351099e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.728000000000000114e+01;1.083724247309331723e+01;8.398753551220428548e+00;1.923698967672759608e+00;3.427486959670744682e-01;4.368645564057177744e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.737000000000000099e+01;1.080436666169918247e+01;8.482529196695788087e+00;1.954819948828203202e+00;3.478788250257522918e-01;4.292946370556077085e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.746000000000000085e+01;1.076885900435405219e+01;8.565224168295815232e+00;1.986317156177395127e+00;3.509782971876180824e-01;4.213887170687293349e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.755000000000000071e+01;1.073073563595322710e+01;8.646745688194682700e+00;2.017996042321974492e+00;3.519703909147171572e-01;4.131958567122081760e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.764000000000000057e+01;1.069007055585604249e+01;8.727030056324705853e+00;2.049671826542043718e+00;3.509259557617561143e-01;4.047726778422346072e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.773000000000000043e+01;1.064684895525095776e+01;8.805967196744433068e+00;2.081162714359090060e+00;3.484736425192593856e-01;3.961961310138416348e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.782000000000000028e+01;1.060119830532046059e+01;8.883525178440125458e+00;2.112397082195510478e+00;3.483227517697375930e-01;3.875869506884020765e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.791000000000000014e+01;1.055315763867714196e+01;8.959625711264575187e+00;2.143860809677643253e+00;3.576021373868254472e-01;3.790748973619539886e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.800000000000000000e+01;1.050265916880247730e+01;9.034117344568775465e+00;2.176765466925139059e+00;3.805587321334993334e-01;3.707324918059653918e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.808999999999999986e+01;1.044967345279938620e+01;9.106860117398946741e+00;2.212361381461672494e+00;4.180682484051416736e-01;3.625767514173909856e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.817999999999999972e+01;1.039387028581371375e+01;9.177462633607328613e+00;2.252017751638064169e+00;4.700110090015243713e-01;3.546251734212210405e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.826999999999999957e+01;1.033512324728666165e+01;9.245632100729860525e+00;2.296963363081947485e+00;5.394624497042688205e-01;3.468804565316598421e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.835999999999999943e+01;1.027307851346173173e+01;9.310809311689133949e+00;2.349120992584833090e+00;6.339862836120957468e-01;3.393843521534474217e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.844999999999999929e+01;1.020732790543785562e+01;9.372240321949853126e+00;2.411080894132124897e+00;7.624825106846095935e-01;3.322195463357945133e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.853999999999999915e+01;1.013743518341712324e+01;9.428896399570581011e+00;2.486367844508062142e+00;9.359954282059135267e-01;3.255120170977832128e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.862999999999999901e+01;1.006298633818634869e+01;9.479398081897679518e+00;2.579560071209188621e+00;1.172465633479601976e+00;3.194117991002562107e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.871999999999999886e+01;9.983504816853198349e+00;9.521507700437107147e+00;2.697411658534390355e+00;1.484893668349288376e+00;3.140950246576873273e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.880999999999999872e+01;9.899032424332091296e+00;9.552318768849364261e+00;2.846840931512060635e+00;1.852522548126582791e+00;3.096855065728139511e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.889999999999999858e+01;9.810588977975715608e+00;9.568270029540983046e+00;3.030865717197174902e+00;2.144527309848237806e+00;3.062699023385563990e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.898999999999999844e+01;9.720781668197735925e+00;9.566118432867936505e+00;-3.050329459894843609e+00;2.152674494442752717e+00;3.039703866990758119e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.907999999999999829e+01;9.633073149483987407e+00;9.546558202376123958e+00;-2.864838180982716587e+00;1.883437681754145387e+00;3.029048343323318626e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.916999999999999815e+01;9.549709005805180340e+00;9.512890409563119931e+00;-2.711310677179097794e+00;1.546392621883331486e+00;3.030932485875143190e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.925999999999999801e+01;9.471536600508178694e+00;9.468404062083896733e+00;-2.586487509043717381e+00;1.260134896211987154e+00;3.044081992811848547e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.934999999999999787e+01;9.398783453611411431e+00;9.415486726993210098e+00;-2.484486395860940888e+00;1.042774008463190683e+00;3.066605029181566522e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.943999999999999773e+01;9.331071133813981788e+00;9.356248727244985020e+00;-2.398788187520343840e+00;8.864826044435076824e-01;3.096073470919167292e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.952999999999999758e+01;9.268088796762178561e+00;9.291989502128144451e+00;-2.324919527061108937e+00;7.729759974856804661e-01;3.130779325017765569e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.962000000000000099e+01;9.209670113261990920e+00;9.223550437534930424e+00;-2.259652507972919722e+00;6.927380539907801449e-01;3.169570842944585465e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.971000000000000085e+01;9.155500206748889980e+00;9.151697624615588111e+00;-2.200226677342765669e+00;6.389106674938211938e-01;3.211504370120419338e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.980000000000000071e+01;9.105431846676401264e+00;9.076926111900718297e+00;-2.144648587824032226e+00;6.048925238066651389e-01;3.255941374971613289e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.989000000000000057e+01;9.059566823611888253e+00;8.999503763542231027e+00;-2.091346023057566228e+00;5.873843236829152659e-01;3.302360849004136956e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.998000000000000043e+01;9.017736641388086838e+00;8.919829603689231945e+00;-2.038919409561107621e+00;5.798312517658139598e-01;3.350041967529441056e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.007000000000000028e+01;8.980159971237091199e+00;8.838062875964281417e+00;-1.986976397739719680e+00;5.707712833899876159e-01;3.398320939663269424e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.016000000000000014e+01;8.946877440899875467e+00;8.754455342310512478e+00;-1.936180578550909637e+00;5.538623621785063733e-01;3.446321812175837884e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.025000000000000000e+01;8.917664095874370034e+00;8.669339266071011352e+00;-1.887281172547588426e+00;5.302774189429371177e-01;3.493354794230103089e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.033999999999999986e+01;8.892613321186260578e+00;8.582905522048161373e+00;-1.840730643141180956e+00;5.035215490642244163e-01;3.538878627304228530e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.042999999999999972e+01;8.871421381279297691e+00;8.495445127502676996e+00;-1.796647293716028493e+00;4.756180790359607613e-01;3.582617269867542031e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.051999999999999957e+01;8.853871176222332551e+00;8.407180026004589024e+00;-1.755119388914708090e+00;4.461017306878645172e-01;3.624320849801203615e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.060999999999999943e+01;8.839964057778010087e+00;8.318267068011484966e+00;-1.716348982192212880e+00;4.163903847607883790e-01;3.663592242328165938e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.069999999999999929e+01;8.829278104780620140e+00;8.228909745141022469e+00;-1.680169119657766608e+00;3.878010323032263784e-01;3.700352337222097887e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.078999999999999915e+01;8.821623195583386590e+00;8.139240456174565708e+00;-1.646544796377631847e+00;3.591529526242887016e-01;3.734446420510520337e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.087999999999999901e+01;8.816927090742687767e+00;8.049366866488256278e+00;-1.615521588185394819e+00;3.315721748892812570e-01;3.765666766111590125e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.096999999999999886e+01;8.814822662324544922e+00;7.959395302102245218e+00;-1.586861804897561790e+00;3.058985632019890488e-01;3.794168016088333317e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.105999999999999872e+01;8.815115838582231689e+00;7.869398780129031046e+00;-1.560459846809036932e+00;2.810655293475328165e-01;3.820002710318206596e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.114999999999999858e+01;8.817683480794512363e+00;7.779437795247551968e+00;-1.536270009615005705e+00;2.572917439417672369e-01;3.843179645480029549e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.123999999999999844e+01;8.822306196719653215e+00;7.689558750167976520e+00;-1.514147332899518972e+00;2.351554718952009182e-01;3.863850827006920952e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.132999999999999829e+01;8.828768475602913668e+00;7.599793005518229450e+00;-1.493942024673869717e+00;2.144068872289253136e-01;3.882194520471126342e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.141999999999999815e+01;8.836907433081162111e+00;7.510163243941049949e+00;-1.475554093198311989e+00;1.945262929200310964e-01;3.898342607427489614e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.150999999999999801e+01;8.846597772102471779e+00;7.420687537492709041e+00;-1.458927291948263871e+00;1.754357617196298236e-01;3.912384921737830368e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.159999999999999787e+01;8.857683998342960052e+00;7.331373886125454042e+00;-1.443975656088778869e+00;1.574468121176231250e-01;3.924454300694141473e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.168999999999999773e+01;8.869989893968583061e+00;7.242220016586278675e+00;-1.430586865767091709e+00;1.404213072012687746e-01;3.934716101047938785e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.177999999999999758e+01;8.883380655979994600e+00;7.153222437608453887e+00;-1.418699820792550526e+00;1.240141244999648507e-01;3.943274270391752712e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.186999999999999744e+01;8.897726317921913264e+00;7.064373549430376542e+00;-1.408264323357098391e+00;1.078328666884935672e-01;3.950217192953987766e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.196000000000000085e+01;8.912925677470635577e+00;6.975666580347379409e+00;-1.399289904788622252e+00;9.195375885495593593e-02;3.955563068640191471e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.205000000000000071e+01;8.928828809861684590e+00;6.887083020811282985e+00;-1.391712646763206607e+00;7.657195290627072382e-02;3.959402987115893335e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.214000000000000057e+01;8.945307797337429534e+00;6.798604709004481883e+00;-1.385506953265494445e+00;6.133396392478474013e-02;3.961776575169201564e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.223000000000000043e+01;8.962242741504445220e+00;6.710212457662128038e+00;-1.380672533256744217e+00;4.589070432626485285e-02;3.962687034828015431e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.232000000000000028e+01;8.979517043712407443e+00;6.621885841845256415e+00;-1.377246626486765990e+00;2.992991189860205736e-02;3.962088115713726211e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.241000000000000014e+01;8.997005179113735096e+00;6.533601283672830107e+00;-1.375285149114995775e+00;1.364048264245454334e-02;3.959903930399692129e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.250000000000000000e+01;9.014571391237637954e+00;6.445332217026371602e+00;-1.374791339611125096e+00;-3.038748873954943974e-03;3.956108997747801670e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.258999999999999986e+01;9.032085963648283311e+00;6.357052896658371921e+00;-1.375832123912307026e+00;-2.100421678671082759e-02;3.950605528908008424e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
