# 2025-05-05 20:53:47
# 200b3284d5890f09b2bd52dbd4eb2559
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
1.817999999999999972e+01;-1.529676896585831836e+00;1.578577317806240332e+00;3.136587551392754136e+00;-9.356319029830473255e-03;3.328867341899291787e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.826999999999999957e+01;-1.619675483936412919e+00;1.579080770893957819e+00;3.135619626638996849e+00;-1.216182132967347229e-02;3.298631604817382268e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.835999999999999943e+01;-1.709673425068559682e+00;1.579688419862331106e+00;3.134398423553413693e+00;-1.493386819608488736e-02;3.264554084736037698e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.844999999999999929e+01;-1.799670432824864053e+00;1.580421063589313224e+00;3.132931530363700645e+00;-1.764178952123529598e-02;3.226524021082874949e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.853999999999999915e+01;-1.889666118556736274e+00;1.581300824542007710e+00;3.131222901439590700e+00;-2.031916494229690784e-02;3.184421882251302183e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.862999999999999901e+01;-1.979659971108143734e+00;1.582351215204440775e+00;3.129274080674088410e+00;-2.292541940347803120e-02;3.138123074617518160e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.871999999999999886e+01;-2.069651450136158921e+00;1.583588066828351071e+00;3.127096325946965294e+00;-2.550385888517681110e-02;3.087686786034477660e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.880999999999999872e+01;-2.159639683953432421e+00;1.585041711391296015e+00;3.124683386074756264e+00;-2.801661894724816193e-02;3.032854738424747953e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.889999999999999858e+01;-2.249624017081804261e+00;1.586719326520448892e+00;3.122053334536460056e+00;-3.048022875265132825e-02;2.973885097492433349e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.898999999999999844e+01;-2.339603139659376385e+00;1.588656054821649732e+00;3.119196944899279345e+00;-3.279206105971255170e-02;2.910736793426413005e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.907999999999999829e+01;-2.429576153302462682e+00;1.590858095083445445e+00;3.116150763545712188e+00;-2.685167634882290599e-02;2.844177982170113861e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.916999999999999815e+01;-2.519541650474849348e+00;1.593348281381528730e+00;3.114363643156490724e+00;1.657128870535018450e-02;2.775017692296910976e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.925999999999999801e+01;-2.609506146105723179e+00;1.595870995993092123e+00;3.119133595512675328e+00;1.211003760121975859e-01;2.704131477935911576e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.934999999999999787e+01;-2.699493006705710130e+00;1.597317734269994016e+00;3.136161710838686112e+00;2.855760121708748045e-01;2.631916605286072297e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.943999999999999773e+01;-2.789478212922826383e+00;1.596071665602338818e+00;-3.112648029476153155e+00;4.850697987810832501e-01;2.558187836184061759e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.952999999999999758e+01;-2.879306712697535797e+00;1.590737014450457565e+00;-3.059711032560304744e+00;7.165039601276141923e-01;2.482740860075717926e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.962000000000000099e+01;-2.968526342931439022e+00;1.579130202539615446e+00;-2.983677316653180256e+00;9.847875330678057537e-01;2.405183837858087426e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.971000000000000085e+01;-3.056320314860950127e+00;1.559537670213866578e+00;-2.882449276608097577e+00;1.276915934565934663e+00;2.325824245788659983e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.980000000000000071e+01;-3.141015564550136308e+00;1.529308500341326926e+00;-2.753832448431312585e+00;1.511174235983432368e+00;2.245880357810435601e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.989000000000000057e+01;-3.220518913637486325e+00;1.487356931808845317e+00;-2.610437914131080284e+00;1.575673862563039762e+00;2.168051101664167035e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.998000000000000043e+01;-3.293222030311722115e+00;1.434438958710816836e+00;-2.470211153169965534e+00;1.486927006314285649e+00;2.094962961337298424e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.007000000000000028e+01;-3.358159315872946582e+00;1.372221026748734252e+00;-2.342791052994509293e+00;1.355800154950063785e+00;2.028409771956901864e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.016000000000000014e+01;-3.415491542662614677e+00;1.302914626041868917e+00;-2.226167125278954551e+00;1.248802640358626093e+00;1.968392920071380781e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.025000000000000000e+01;-3.464518877585975876e+00;1.227495656867831242e+00;-2.118006577729956597e+00;1.173966286017002147e+00;1.914897402165598894e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.033999999999999986e+01;-3.505731639955988577e+00;1.147535555687463571e+00;-2.014853193795894448e+00;1.128962646821666027e+00;1.866780718045851550e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.042999999999999972e+01;-3.538407264841715971e+00;1.063723063092565591e+00;-1.914793301302057493e+00;1.098612625879621163e+00;1.824091973106108711e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.051999999999999957e+01;-3.562823113663390107e+00;9.771423106496817113e-01;-1.817102921137562888e+00;1.071516949115988382e+00;1.786863900819899431e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.060999999999999943e+01;-3.578776667696765834e+00;8.886091035267318361e-01;-1.721920250461179691e+00;1.048805827219634779e+00;1.756097554176906383e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.069999999999999929e+01;-3.586345329976917462e+00;7.989669638010667985e-01;-1.628317872238028485e+00;1.041073110660242662e+00;1.732691626200186352e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.078999999999999915e+01;-3.585701923388850521e+00;7.090071209002427599e-01;-1.534527090542336047e+00;1.054108352407730820e+00;1.717098385034328212e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.087999999999999901e+01;-3.576284842852044843e+00;6.195404062053467831e-01;-1.438578368804637186e+00;1.087714198762203210e+00;1.709918900639933570e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.096999999999999886e+01;-3.558436783232751477e+00;5.313706668805950883e-01;-1.338738534765139931e+00;1.143269220644345552e+00;1.710333961786252965e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.105999999999999872e+01;-3.531288349190705222e+00;4.456142512844974979e-01;-1.232789909088655378e+00;1.210196801687509094e+00;1.718175268575778514e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.114999999999999858e+01;-3.495124055062531099e+00;3.632591176457191096e-01;-1.120903110461387797e+00;1.250278302289366650e+00;1.732295242704504412e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.123999999999999844e+01;-3.449461420224262831e+00;2.857677816389146419e-01;-1.007739814676568813e+00;1.226714290696591547e+00;1.752642895629743069e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.132999999999999829e+01;-3.395822509813246182e+00;2.135553853905485522e-01;-9.000945381360025976e-01;1.145281241833306041e+00;1.778793413465536544e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.141999999999999815e+01;-3.334908641779266603e+00;1.473539839508858085e-01;-8.015891911465757858e-01;1.047583976231653224e+00;1.811404014628526848e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.150999999999999801e+01;-3.268350201984454806e+00;8.682095765837999357e-02;-7.115294224143049462e-01;9.548667166903932468e-01;1.850197668938011741e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.159999999999999787e+01;-3.196752435437229867e+00;3.233177906153705816e-02;-6.297131821423036513e-01;8.729835769826657099e-01;1.895561232407407815e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.168999999999999773e+01;-3.121307150200870684e+00;-1.669752545836725513e-02;-5.543923785574254026e-01;8.059476859800831505e-01;1.946599634207910379e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.177999999999999758e+01;-3.042463720615813827e+00;-6.005749745600597045e-02;-4.846425986658893237e-01;7.531909795901334803e-01;2.002967122785813014e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.186999999999999744e+01;-2.960971942659207823e+00;-9.821274444119956759e-02;-4.188180022312018025e-01;7.133667126537801551e-01;2.063489394025912471e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.196000000000000085e+01;-2.877174587546437845e+00;-1.309978896293482464e-01;-3.562365903882067641e-01;6.754843401762045119e-01;2.127478293619072147e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.205000000000000071e+01;-2.791581091892439748e+00;-1.587675025508481497e-01;-2.972308209994807271e-01;6.272207408346659463e-01;2.193952169030028099e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.214000000000000057e+01;-2.704552199932019452e+00;-1.816522286639194184e-01;-2.433368570379688123e-01;5.674560468562290794e-01;2.262207550305098902e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.223000000000000043e+01;-2.616506064713045809e+00;-2.002586463616362056e-01;-1.950887325653596349e-01;5.015768329286203198e-01;2.331685152561969065e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.232000000000000028e+01;-2.527710020453755035e+00;-2.148854994016749509e-01;-1.530530271108165863e-01;4.337936302223610596e-01;2.401967798121641184e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.241000000000000014e+01;-2.438433816394760090e+00;-2.262365672534508709e-01;-1.170058791253349995e-01;3.654271645295068538e-01;2.472455846014284475e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.250000000000000000e+01;-2.348833269384749123e+00;-2.346700207406739180e-01;-8.727613749550577893e-02;2.978694557288861233e-01;2.542538673158709628e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.258999999999999986e+01;-2.259050117811975067e+00;-2.408828229200985216e-01;-6.338937709413627886e-02;2.311780002415417812e-01;2.611838170970692374e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.267999999999999972e+01;-2.169158307126983765e+00;-2.452718363895533826e-01;-4.566409745202903991e-02;1.654428155909286602e-01;2.680102399284042036e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.276999999999999957e+01;-2.079215766606905991e+00;-2.484730929101097996e-01;-3.360967028776862264e-02;1.026294853712315103e-01;2.747237705805182895e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.285999999999999943e+01;-1.989249752616287559e+00;-2.509431568017246872e-01;-2.719079008520708385e-02;5.201752240208179501e-02;2.812707274335187524e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.294999999999999929e+01;-1.899277120627452575e+00;-2.531619313799445270e-01;-2.424651625539375743e-02;2.435144216529749883e-02;2.875892377148783208e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.303999999999999915e+01;-1.809301068303683424e+00;-2.552376879534507537e-01;-2.280753049545225508e-02;1.325848571892862537e-02;2.935733285525377045e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.312999999999999901e+01;-1.719322864838074283e+00;-2.572181628558298794e-01;-2.185998882598738646e-02;7.870613399738601856e-03;2.991715201352379339e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.321999999999999886e+01;-1.629343436189243821e+00;-2.591423026630833570e-01;-2.139082008350001729e-02;2.540178512845159275e-03;3.043374687445233651e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.330999999999999872e+01;-1.539363753642577270e+00;-2.610545556609452089e-01;-2.140275669367497358e-02;-2.828438130769939107e-03;3.090635795576403666e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.339999999999999858e+01;-1.449384732454264801e+00;-2.629976180598966873e-01;-2.189993894703867738e-02;-8.326167126071482016e-03;3.133432248905668516e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.348999999999999844e+01;-1.359407424394796893e+00;-2.650182735376581666e-01;-2.290146677636784034e-02;-1.382335425333991452e-02;3.171501547973269997e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.357999999999999829e+01;-1.269432831462600442e+00;-2.671562098689583831e-01;-2.438814271264000411e-02;-1.937273895742919194e-02;3.204904047912550347e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.366999999999999815e+01;-1.179462455623272676e+00;-2.694645075274950119e-01;-2.638855978870502383e-02;-2.493828225519223452e-02;3.233229585336365286e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.375999999999999801e+01;-1.089497641125243277e+00;-2.719797656847943723e-01;-2.887703351857595635e-02;-3.040159328386948800e-02;3.256610842899236857e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.384999999999999787e+01;-9.995403378980264320e-01;-2.747504268488181745e-01;-3.186084657980181589e-02;-3.588036888079670916e-02;3.274862678090572299e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.393999999999999773e+01;-9.095928469511465053e-01;-2.778225931802401627e-01;-3.533549991711737448e-02;-4.120831115192657990e-02;3.287917757920136630e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.402999999999999758e+01;-8.196573941760701976e-01;-2.812288707614550853e-01;-3.927834258714746341e-02;-4.649470893613738554e-02;3.295906771482249642e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.411999999999999744e+01;-7.297378937286443934e-01;-2.850325986603047812e-01;-4.370454752562302758e-02;-5.163882886915160952e-02;3.298540011540451289e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.421000000000000085e+01;-6.398369297811640211e-01;-2.892512213624565121e-01;-4.857333178359546366e-02;-5.658250655500296489e-02;3.296144783264005618e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.430000000000000071e+01;-5.499594527028224267e-01;-2.939434820074970922e-01;-5.388939870552178490e-02;-6.139440776268401123e-02;3.288533295145692037e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.439000000000000057e+01;-4.601095411295996751e-01;-2.991362286262643777e-01;-5.962432518087901201e-02;-6.595930871465327527e-02;3.275897569835231504e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.448000000000000043e+01;-3.702924398975852571e-01;-3.048685190393133349e-01;-6.576207427416136397e-02;-7.034421783509259285e-02;3.258293132280394744e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.457000000000000028e+01;-2.805143916529110881e-01;-3.111824411885624198e-01;-7.228628439119511029e-02;-7.446333618882761129e-02;3.235783927373874658e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.466000000000000014e+01;-1.907804294496249775e-01;-3.180947315682668419e-01;-7.916547478814983663e-02;-7.835089241918069547e-02;3.208651268818794033e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.475000000000000000e+01;-1.010992451327379360e-01;-3.256605953083894223e-01;-8.638944502664713809e-02;-8.196304926445208139e-02;3.176926583505513157e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.483999999999999986e+01;-1.147538425105985860e-02;-3.338776674399264732e-01;-9.391882365575199287e-02;-8.530179064834442215e-02;3.141069366159936926e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.492999999999999972e+01;7.808023303510361335e-02;-3.428075121957268045e-01;-1.017437673433505552e-01;-8.836328662953008006e-02;3.101172022017398167e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.501999999999999957e+01;1.675633152375825274e-01;-3.524370117535091662e-01;-1.098242152490662704e-01;-9.112299903205212104e-02;3.057746461576150043e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.510999999999999943e+01;2.569618036249716742e-01;-3.628222670704258634e-01;-1.181459071691186580e-01;-9.360934556207212154e-02;3.010926082988774066e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.519999999999999929e+01;3.462704989893086172e-01;-3.739532311829015243e-01;-1.266738974502388260e-01;-9.578203583480870975e-02;2.961133950783395363e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.528999999999999915e+01;4.354785832906822862e-01;-3.858634849754155050e-01;-1.353866736193829468e-01;-9.787571438197772977e-02;2.908700753278690154e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.537999999999999901e+01;5.245773846024709419e-01;-3.985654135570632639e-01;-1.442915260389945331e-01;-1.062786713234871172e-01;2.854249153474101686e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.546999999999999886e+01;6.135613360290501639e-01;-4.120485415934590501e-01;-1.545168344576115516e-01;-1.433163121123612882e-01;2.798653063813668851e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.555999999999999872e+01;7.023732872734799182e-01;-4.266165683149401033e-01;-1.700884622192191387e-01;-2.241448986458891568e-01;2.742726574951138474e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.564999999999999858e+01;7.908574865378291685e-01;-4.430467563877885095e-01;-1.948629162138715287e-01;-3.420092575996633855e-01;2.686975269221728357e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.573999999999999844e+01;8.787466975668211111e-01;-4.623919060334165110e-01;-2.316501285871588323e-01;-4.861773501768453798e-01;2.631705990700983211e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.582999999999999829e+01;9.656281421213945837e-01;-4.858292759425879015e-01;-2.823748392457048340e-01;-6.502327321092380430e-01;2.577158425030113165e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.591999999999999815e+01;1.050953484135770610e+00;-5.143946559070471380e-01;-3.486920203668226748e-01;-8.442800382813686610e-01;2.523525813105271354e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.600999999999999801e+01;1.133651734793111876e+00;-5.498212911529886116e-01;-4.343452461363508377e-01;-1.064778271302920132e+00;2.471168154180868548e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.609999999999999787e+01;1.212530572793238726e+00;-5.930479145738951630e-01;-5.403521092013470195e-01;-1.295957623680710213e+00;2.420440704277500910e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.618999999999999773e+01;1.285501460917465311e+00;-6.456077999204085094e-01;-6.676176183988786761e-01;-1.482105680394376179e+00;2.372247687264308347e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.627999999999999758e+01;1.350521417026856907e+00;-7.076917976769285801e-01;-8.071311316723353002e-01;-1.538093602450690156e+00;2.327917372695184284e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.636999999999999744e+01;1.406114352334925321e+00;-7.783688260582822815e-01;-9.444744668400026910e-01;-1.472303368539197521e+00;2.288911485715328986e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.645999999999999730e+01;1.451929044733546448e+00;-8.557503899428616778e-01;-1.072145738009389504e+00;-1.377975513677824893e+00;2.256247963739601126e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.655000000000000071e+01;1.488105814344454103e+00;-9.380922186163894727e-01;-1.192510059302016145e+00;-1.320892927712016274e+00;2.230379007635682420e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.664000000000000057e+01;1.514301937658328878e+00;-1.024129477996859050e+00;-1.309906464997556697e+00;-1.311624548703864690e+00;2.211664342525641036e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.673000000000000043e+01;1.530274355712611944e+00;-1.112637947905976699e+00;-1.428602478068710546e+00;-1.349066410387720794e+00;2.199907623264414358e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.682000000000000028e+01;1.535421033826052772e+00;-1.202418008335783384e+00;-1.552738418867346759e+00;-1.430873655340789696e+00;2.194696413951011671e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.691000000000000014e+01;1.528876160621339908e+00;-1.292101135494766684e+00;-1.686159736030052869e+00;-1.529797992195632617e+00;2.195467387150266791e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.700000000000000000e+01;1.509833662476874006e+00;-1.379959899759402919e+00;-1.828102057462560381e+00;-1.566605938813179222e+00;2.201620692410073410e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.708999999999999986e+01;1.478255997257451826e+00;-1.464149624460287402e+00;-1.968148805016424419e+00;-1.476124283847667584e+00;2.212895919971849423e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.717999999999999972e+01;1.435906092097603448e+00;-1.543484067649470104e+00;-2.093804428555140262e+00;-1.300544545557734466e+00;2.229300652239484037e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.726999999999999957e+01;1.384885753035645983e+00;-1.617567072522874572e+00;-2.202246823216816196e+00;-1.120111659661173320e+00;2.250879527615038178e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.735999999999999943e+01;1.326868149548534159e+00;-1.686321439444876003e+00;-2.295424527294150252e+00;-9.667780714118698882e-01;2.277595996611621043e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.744999999999999929e+01;1.263267141795696880e+00;-1.749961144342566444e+00;-2.376266876070951994e+00;-8.466631207051484864e-01;2.308991939620540279e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.753999999999999915e+01;1.195189778706482464e+00;-1.808795680815449058e+00;-2.447823889021076837e+00;-7.595646959019362043e-01;2.344359476411071785e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.762999999999999901e+01;1.123304835972855908e+00;-1.862920091178802418e+00;-2.512988521333300973e+00;-6.998018098440397239e-01;2.383183014392446175e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.771999999999999886e+01;1.048284706494977847e+00;-1.912609937777032032e+00;-2.573788214793005125e+00;-6.503761363805686813e-01;2.424741981913105082e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.780999999999999872e+01;9.704672428116648542e-01;-1.957799982121856797e+00;-2.630056225881803655e+00;-5.972219991067397871e-01;2.468645669348644489e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.789999999999999858e+01;8.904156901142417091e-01;-1.998905580061250298e+00;-2.681288174632217469e+00;-5.374058468303708480e-01;2.514515290874842268e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.798999999999999844e+01;8.084805741136621426e-01;-2.036123131989030277e+00;-2.726789278311269271e+00;-4.730598350789776418e-01;2.562119331314634429e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.807999999999999829e+01;7.250902663312697172e-01;-2.069958189211558164e+00;-2.766438944946433054e+00;-4.069694765665623493e-01;2.610958485243113802e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.816999999999999815e+01;6.405417674083574431e-01;-2.100792338905149492e+00;-2.800043784093251276e+00;-3.404661883188495608e-01;2.660474410699249503e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.825999999999999801e+01;5.551256684703830269e-01;-2.129138345172798985e+00;-2.827722858843825904e+00;-2.749418370440359638e-01;2.710076385982524982e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.834999999999999787e+01;4.690609942632097962e-01;-2.155454520334592505e+00;-2.849533314761178104e+00;-2.106577451948936641e-01;2.759331871600382513e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.843999999999999773e+01;3.825424471759441558e-01;-2.180240625345683636e+00;-2.865641252978907261e+00;-1.477448869310471480e-01;2.808026756140643343e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.852999999999999758e+01;2.957267007258652658e-01;-2.203967354851955829e+00;-2.876127394408765525e+00;-8.596898326799973233e-02;2.856127469667185004e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.861999999999999744e+01;2.087565490733526985e-01;-2.227122893138987703e+00;-2.881115669967146076e+00;-2.641143464114747985e-02;2.903628993737038311e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.870999999999999730e+01;1.217597820675882653e-01;-2.250178477047050318e+00;-2.880881452644172391e+00;2.243839006664316571e-02;2.950349559701322288e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.879999999999999716e+01;3.484983151688645503e-02;-2.273558780183162042e+00;-2.877076759755150981e+00;5.076334038813001825e-02;2.995895121692641716e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.889000000000000057e+01;-5.193334844926740523e-02;-2.297405297018357384e+00;-2.871744051374309770e+00;6.118862471187114238e-02;3.039730427665036760e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.898000000000000043e+01;-1.385825224899107089e-01;-2.321734150449206613e+00;-2.866062807307013571e+00;6.456466176561903580e-02;3.081471352020906274e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.907000000000000028e+01;-2.250865932530945746e-01;-2.346573996517963501e+00;-2.860122412256497881e+00;6.743332555303638287e-02;3.120887893476496089e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.916000000000000014e+01;-3.114379957701994273e-01;-2.371939375612095002e+00;-2.853924808707466454e+00;7.031562036594962706e-02;3.157956398902575845e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.925000000000000000e+01;-3.976250477102692971e-01;-2.397857696294724228e+00;-2.847465600590627588e+00;7.321758142273182557e-02;3.192622867487714622e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.933999999999999986e+01;-4.836386035569097408e-01;-2.424345986383136697e+00;-2.840745644051375862e+00;7.612640743163012758e-02;3.224844387578427618e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
